# Gallery Image URLs for samthegeek.net
# Format: GALLERY_NAME|IMAGE_URL
# Total: 338 images across 7 galleries

# COPENHAGEN (35 images)
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884579934-MGIO2XNOSN9NC4US2JOJ/14321A6A-7FB8-4EC8-9275-D58E2AC72A53-2512-000009EE49ADDBBF_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884598979-AM0N48PGSCS81YYAAHD9/A3BA79B9-CD5C-4A10-8789-56C07CE05FFB-728-000000E029F933FC_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884594648-QLACX4WIF6LT2KMAJ03C/A472A829-5F62-48F4-8991-687AA99BBBA3-2512-000009EF780AFB8E_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884608884-7X1E5TS0VUGAJF36P1RH/A225804A-19F3-4140-BE54-486845B7FF29-266-0000008288ECA6D6_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884613143-RE3ZXLGPGBAVYTADP8RN/AEF7B226-6251-4A77-A34B-6D749817A031-2512-000009EEE642109F_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884641227-1TC65O94ZTD2VYOUMOUK/B6217576-C64D-4A3E-84FD-2498638338E4-2512-000009EF48433343_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884649431-EXTV90NQFY2F2741LCV1/BE239E65-4572-4068-8C5E-1881AEA185F3-734-000000E0ABF6E199_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884657342-P2H6SEYLJ97OTX4LVOEZ/C89721CA-6CFF-42FA-BE3F-728678E0DCA7-2512-000009EF4D2CF9A3_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884660801-N2SQEO73II37LVIIW7S9/CE66B29E-9476-4B37-83C1-184F04FC8AC7-2512-000009EEDD72C125_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884673341-8QFHKPX7HF4ZZBSV5025/CEA29C94-E935-4C1B-98CD-D01555E956CC-2512-000009EF2A6204D2_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884680498-6L6WTRSIFGFYQ53XYDNT/D5619A68-7765-4522-8528-10C4B266BA75-2512-000009EE398A7BF1_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884690866-4O8LXOOLSKLYDE8ST7OU/DC584839-D032-4E4B-8EA6-17620056610E-734-000000E091BE5AD2_photo.jpg
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884696563-5U8O30KEW932GZC4XFVT/DSCF8805.JPG
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884708864-Q1OV88AJPCJJMTPTABC6/DSCF9382.JPG
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884710801-XDBPVHFVYRHN6M3D4DEC/DSCF9407.JPG
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884724203-CZTVYFY9NDRVBHHWOX90/DSCF9415.JPG
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884725846-11RA3AG9FV81WICHQ9B5/DSCF9420.JPG
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884742279-WUD8WI99RQP9NGBG67UR/DSCF9534.JPG
france|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884741234-SC1M8LGHS69HROOO5M5H/F89324BD-092C-4180-BA2E-9E6251914EBB-2512-000009EED7A4B182_photo.jpg

# CANADA (13 images)
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882132701-V38OE7ZF1Z9SEROWYBDJ/DSCF2042.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552881899707-P2VCYFB4XTM7U0UYUG2U/DSCF1879.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552881931796-768EAYHSZK6VRJ81IG2C/DSCF1883.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552881941025-8Z895JV8485Q7NNISUJP/DSCF1893.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552881964186-ZN4EUEYOA7HEERVPQXM5/DSCF1902.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882027582-GCTRPMZBHV7D002I97MH/DSCF1993.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882099425-NZUWZARLVHGWWUDU4NM7/DSCF2073.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882224281-N7V3SSC16E0XZ58BVMPP/DSCF2112.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882249078-IJ2J0NL1P0P5ZPY1UU6T/DSCF2133.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882281617-LDZ1JT393WSA6SPHIRCL/DSCF2207.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552881909874-0BDVS92Z03DVZ863LGTO/DSCF1829.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882227794-SSVC2CBWV6W5ABYI2UH1/IMG_2664.JPG
canada|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552882542584-20HP27HCHP8XJWDKICUL/DSCF2158.JPG

# ELSEWHERE (9 images)
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1556474603792-TXSK7JXU981DVRM6BB1A/DSCF0716.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1556474606204-9T8NV6S7K5L5FAHXC447/DSCF0717.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1556474607480-V7H5MABATT5LO95ZCDNX/IMG_5530-1.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1556474608590-3UP4Z5AAC6FM6PLQ8AYO/50A3ED07-A33B-45AB-A859-AB71E66E94E8-3843-000005218633E382_photo.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1656006973912-VQEWWM6YXMVAH9OJTDLW/DSCF3417.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1656006973920-873P34MVKM0INVDKSXOU/DSCF4066.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1656006977098-HI060T8REH8JGV7YTDJ6/DSCF4495.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1656006976571-UP7Q0VT4MPD2K4141H7V/DSCF4831.jpeg
elsewhere|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1656006978766-GRYLUHRF53YJDHLX3HUB/DSCF4892.jpeg

# LOS ANGELES (79 images)
los-angeles|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552884194854-50WXINVMCU4FNNVE5JT2/AD8FD2E0-0F63-4B69-9D01-07BB00228909-1116-000001DDC6C8688B_photo.jpg
los-angeles|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552883965988-KCDG633MSL89JOLKBZ2T/31CCE1B7-8290-4A4E-94C4-35256F11D5D2-1152-000001E023977897_photo.jpg
los-angeles|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552883770556-BC0IKP5WXE3L0S55PJJN/0F93DD44-FCB1-442E-8BBD-66BADDB66F0E-1152-000001E014BBB1A1_photo.jpg
los-angeles|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552883759619-LP0HKI9QXCFDQULM726D/00CE2B98-25F4-45E2-8ABF-0CB42E37FD62-1118-000001DE2EB80A51_photo.jpg
los-angeles|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552883773232-YF24UIXB4AZ8D6PZKVTS/0FBADEBA-8ED2-4DF3-802B-6C1311C502F1-2900-000005573E6EF4DA_photo.jpg
los-angeles|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552883784699-CNNQ364ZLY3YG6OBAA4C/1A186015-6240-4A9F-8D1B-C30BE44D7637-1152-000001E04B458602_photo.jpg
los-angeles|https://images.squarespace-cdn.com/content/v1/510ddd65e4b0837c157bd8f3/1552883786933-56XNETGA70L6GU8W6CQQ/2AAF8236-A58D-4356-B13B-5B7F3B2AF29C-1153-00000282B5FEB1AE_photo.jpg
